node_id,type,phys_nodeid,role,inception,temp_boot_osid_vers,next_boot_osid,next_boot_osid_vers,startstatus,ready,bootstatus,status,failureaction,routertype,eventstate,state_timestamp,op_mode,op_mode_timestamp,allocstate,allocstate_timestamp,update_accounts,next_op_mode,osid,ntpdrift,jailflag,rtabid,boot_errno,reserved_pid,uuid,reserved_memory,nonfsmounts
c220g2-011122vm-1,pcvm,c220g2-011122,virtnode,2019-04-27 14:17:33,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394172.0,NORMALv2,1556393995.0,RES_READY,1556394174.0,0,,10701.0,,1,0,0,,1c11fe71-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011122vm-2,pcvm,c220g2-011122,virtnode,2019-04-27 14:17:33,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394176.0,NORMALv2,1556394005.0,RES_READY,1556394179.0,0,,10701.0,,1,0,0,,1c16082b-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011110vm-3,pcvm,c220g2-011110,virtnode,2019-04-27 14:17:33,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394127.0,NORMALv2,1556394003.0,RES_READY,1556394132.0,0,,10701.0,,1,0,0,,1ba15bc3-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011106vm-4,pcvm,c220g2-011106,virtnode,2019-04-27 14:17:30,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394035.0,NORMALv2,1556393850.0,RES_READY,1556394039.0,0,,10701.0,,1,0,0,,1a19170d-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011112vm-1,pcvm,c220g2-011112,virtnode,2019-04-27 14:17:33,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393900.0,NORMALv2,1556393759.0,RES_READY,1556393904.0,0,,10701.0,,1,0,0,,1bd05848-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031106vm-4,pcvm,c220g1-031106,virtnode,2019-04-15 15:21:37,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361310.0,NORMALv2,1555361236.0,RES_READY,1555361312.0,0,,10701.0,,1,0,0,,126ea0c7-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010822vm-1,pcvm,c220g2-010822,virtnode,2019-04-15 15:21:38,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360922.0,NORMALv2,1555360806.0,RES_READY,1555360925.0,0,,10701.0,,1,0,0,,12b70bd4-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010822vm-2,pcvm,c220g2-010822,virtnode,2019-04-15 15:21:38,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360942.0,NORMALv2,1555360841.0,RES_READY,1555360945.0,0,,10701.0,,1,0,0,,12bad41a-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011124vm-1,pcvm,c220g2-011124,virtnode,2019-05-07 17:02:43,0,10022.0,0,none,0,unknown,,fatal,static-ddijk,RELOADING,1557266936.0,RELOAD-PCVM,1557266585.0,RES_READY,1557266927.0,0,,10022.0,,1,0,0,,d6e81368-7113-11e9-a7c7-cd1cbc1f279c,8192,0
c220g2-011311vm-4,pcvm,c220g2-011311,virtnode,2019-04-15 15:21:46,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360828.0,NORMALv2,1555360730.0,RES_READY,1555360832.0,0,,10701.0,,1,0,0,,17a62a48-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011316vm-1,pcvm,c220g2-011316,virtnode,2019-04-15 15:21:47,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360837.0,NORMALv2,1555360728.0,RES_READY,1555360837.0,0,,10701.0,,1,0,0,,17da0fd4-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010828vm-4,pcvm,c220g2-010828,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360986.0,NORMALv2,1555360878.0,RES_READY,1555360986.0,0,,10701.0,,1,0,0,,13908ae6-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-030621vm-2,pcvm,c220g1-030621,virtnode,2019-04-15 15:21:36,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361116.0,NORMALv2,1555360995.0,RES_READY,1555361121.0,0,,10701.0,,1,0,0,,116d16d2-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011304vm-5,pcvm,c220g2-011304,virtnode,2019-04-15 15:21:45,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361102.0,NORMALv2,1555360999.0,RES_READY,1555361105.0,0,,10701.0,,1,0,0,,16b3cf32-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011007vm-2,pcvm,c220g2-011007,virtnode,2019-04-15 15:21:42,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360913.0,NORMALv2,1555360815.0,RES_READY,1555360915.0,0,,10701.0,,1,0,0,,153ece4b-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010829vm-1,pcvm,c220g2-010829,virtnode,2019-04-15 15:21:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360990.0,NORMALv2,1555360882.0,RES_READY,1555360991.0,0,,10701.0,,1,0,0,,13e911b1-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010829vm-2,pcvm,c220g2-010829,virtnode,2019-04-15 15:21:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361245.0,NORMALv2,1555361151.0,RES_READY,1555361246.0,0,,10701.0,,1,0,0,,13ec439a-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011106vm-3,pcvm,c220g2-011106,virtnode,2019-04-27 14:17:30,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394028.0,NORMALv2,1556393854.0,RES_READY,1556394029.0,0,,10701.0,,1,0,0,,1a14a8f2-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031124vm-2,pcvm,c220g1-031124,virtnode,2019-04-27 14:17:23,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394186.0,NORMALv2,1556393952.0,RES_READY,1556394189.0,0,,10701.0,,1,0,0,,1618af29-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031124vm-3,pcvm,c220g1-031124,virtnode,2019-04-27 14:17:23,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394190.0,NORMALv2,1556393963.0,RES_READY,1556394194.0,0,,10701.0,,1,0,0,,161d2249-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010824vm-6,pcvm,c220g2-010824,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360981.0,NORMALv2,1555360879.0,RES_READY,1555360986.0,0,,10701.0,,1,0,0,,132ae5c1-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010828vm-1,pcvm,c220g2-010828,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360843.0,NORMALv2,1555360728.0,RES_READY,1555360848.0,0,,10701.0,,1,0,0,,1383c471-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031105vm-3,pcvm,c220g1-031105,virtnode,2019-04-15 14:44:50,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555358377.0,NORMALv2,1555358296.0,RES_READY,1555358380.0,1,,10992.0,,1,0,0,,eea19fb6-5fb6-11e9-a7c7-cd1cbc1f279c,10240,0
c220g1-031105vm-4,pcvm,c220g1-031105,virtnode,2019-04-15 14:44:50,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555358707.0,NORMALv2,1555358638.0,RES_READY,1555358712.0,1,,10989.0,,1,0,0,,eea55534-5fb6-11e9-a7c7-cd1cbc1f279c,16384,0
c220g2-011010vm-4,pcvm,c220g2-011010,virtnode,2019-04-15 15:21:43,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361017.0,NORMALv2,1555360921.0,RES_READY,1555361022.0,0,,10701.0,,1,0,0,,1584e000-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
pc-c240m4vm0501-10,blockstore,pc-c240m4-r05-01,virtnode,2019-04-23 22:26:36,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556076429.0,PCVM,,RES_READY,1556076588.0,1,,9998.0,,1,0,0,,c40b56fa-6640-11e9-a7c7-cd1cbc1f279c,0,0
c220g2-011129vm-2,pcvm,c220g2-011129,virtnode,2019-04-27 14:17:35,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393978.0,NORMALv2,1556393845.0,RES_READY,1556393982.0,0,,10701.0,,1,0,0,,1d0db630-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011131vm-2,pcvm,c220g2-011131,virtnode,2019-04-27 14:17:36,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394222.0,NORMALv2,1556394081.0,RES_READY,1556394224.0,0,,10701.0,,1,0,0,,1d72d959-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010831vm-5,pcvm,c220g2-010831,virtnode,2019-04-27 14:17:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394036.0,NORMALv2,1556393937.0,RES_READY,1556394039.0,0,,10701.0,,1,0,0,,18464c8f-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010805vm-1,pcvm,c220g2-010805,virtnode,2019-04-27 14:17:24,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394247.0,NORMALv2,1556394073.0,RES_READY,1556394250.0,0,,10701.0,,1,0,0,,16647b51-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010822vm-7,pcvm,c220g2-010822,virtnode,2019-04-15 15:21:38,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361215.0,NORMALv2,1555361137.0,RES_READY,1555361216.0,0,,10701.0,,1,0,0,,12cd24b5-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010824vm-1,pcvm,c220g2-010824,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360824.0,NORMALv2,1555360729.0,RES_READY,1555360827.0,0,,10701.0,,1,0,0,,131458aa-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010824vm-4,pcvm,c220g2-010824,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361074.0,NORMALv2,1555360997.0,RES_READY,1555361075.0,0,,10701.0,,1,0,0,,131f2d7c-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
pc-c240m4vm0501-13,blockstore,pc-c240m4-r05-01,virtnode,2019-05-03 11:57:08,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556902663.0,PCVM,,RES_READY,1556902811.0,1,,9998.0,,1,0,0,,7c8c8daf-6dc4-11e9-a7c7-cd1cbc1f279c,0,0
pc-c240m4vm0501-12,blockstore,pc-c240m4-r05-01,virtnode,2019-05-03 01:16:47,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556864242.0,PCVM,,RES_READY,1556864348.0,0,,9998.0,,1,0,0,,07cca15c-6d6b-11e9-a7c7-cd1cbc1f279c,0,0
c220g1-030623vm-3,pcvm,c220g1-030623,virtnode,2019-04-15 15:21:37,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360901.0,NORMALv2,1555360804.0,RES_READY,1555360905.0,0,,10701.0,,1,0,0,,1211880e-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010832vm-1,pcvm,c220g2-010832,virtnode,2019-04-15 15:21:41,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360845.0,NORMALv2,1555360729.0,RES_READY,1555360848.0,0,,10701.0,,1,0,0,,144b7902-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010822vm-6,pcvm,c220g2-010822,virtnode,2019-04-15 15:21:38,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361110.0,NORMALv2,1555361019.0,RES_READY,1555361110.0,0,,10701.0,,1,0,0,,12c9b22d-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031106vm-2,pcvm,c220g1-031106,virtnode,2019-04-15 15:21:37,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361051.0,NORMALv2,1555360954.0,RES_READY,1555361055.0,0,,10701.0,,1,0,0,,12670325-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010828vm-3,pcvm,c220g2-010828,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360868.0,NORMALv2,1555360763.0,RES_READY,1555360869.0,0,,10701.0,,1,0,0,,138cb18b-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010831vm-6,pcvm,c220g2-010831,virtnode,2019-04-27 14:17:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394065.0,NORMALv2,1556393933.0,RES_READY,1556394070.0,0,,10701.0,,1,0,0,,184abb87-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011001vm-1,pcvm,c220g2-011001,virtnode,2019-04-27 14:17:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394181.0,NORMALv2,1556393997.0,RES_READY,1556394184.0,0,,10701.0,,1,0,0,,18962b83-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011001vm-2,pcvm,c220g2-011001,virtnode,2019-04-27 14:17:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394170.0,NORMALv2,1556394000.0,RES_READY,1556394174.0,0,,10701.0,,1,0,0,,189a4bef-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011001vm-3,pcvm,c220g2-011001,virtnode,2019-04-27 14:17:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394208.0,NORMALv2,1556394003.0,RES_READY,1556394209.0,0,,10701.0,,1,0,0,,189ea4de-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011001vm-4,pcvm,c220g2-011001,virtnode,2019-04-27 14:17:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394135.0,NORMALv2,1556394007.0,RES_READY,1556394137.0,0,,10701.0,,1,0,0,,18a3141f-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011001vm-5,pcvm,c220g2-011001,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394139.0,NORMALv2,1556394010.0,RES_READY,1556394142.0,0,,10701.0,,1,0,0,,18a74b5a-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011001vm-6,pcvm,c220g2-011001,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394118.0,NORMALv2,1556394013.0,RES_READY,1556394121.0,0,,10701.0,,1,0,0,,18abd46d-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011004vm-1,pcvm,c220g2-011004,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394113.0,NORMALv2,1556393919.0,RES_READY,1556394116.0,0,,10701.0,,1,0,0,,18f6c0e0-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011004vm-2,pcvm,c220g2-011004,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394138.0,NORMALv2,1556393932.0,RES_READY,1556394142.0,0,,10701.0,,1,0,0,,18fb08eb-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011004vm-3,pcvm,c220g2-011004,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394132.0,NORMALv2,1556393926.0,RES_READY,1556394137.0,0,,10701.0,,1,0,0,,18ff4395-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011004vm-4,pcvm,c220g2-011004,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394106.0,NORMALv2,1556393923.0,RES_READY,1556394106.0,0,,10701.0,,1,0,0,,190393d5-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011004vm-5,pcvm,c220g2-011004,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394043.0,NORMALv2,1556393936.0,RES_READY,1556394044.0,0,,10701.0,,1,0,0,,1907c336-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011004vm-6,pcvm,c220g2-011004,virtnode,2019-04-27 14:17:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394054.0,NORMALv2,1556393929.0,RES_READY,1556394055.0,0,,10701.0,,1,0,0,,190c2dd6-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011013vm-1,pcvm,c220g2-011013,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394141.0,NORMALv2,1556393997.0,RES_READY,1556394142.0,0,,10701.0,,1,0,0,,19577a0f-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011013vm-2,pcvm,c220g2-011013,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394102.0,NORMALv2,1556394000.0,RES_READY,1556394106.0,0,,10701.0,,1,0,0,,195bb1a3-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011013vm-3,pcvm,c220g2-011013,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394112.0,NORMALv2,1556394003.0,RES_READY,1556394116.0,0,,10701.0,,1,0,0,,19600113-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011013vm-4,pcvm,c220g2-011013,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394151.0,NORMALv2,1556394007.0,RES_READY,1556394152.0,0,,10701.0,,1,0,0,,19645b7e-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011016vm-1,pcvm,c220g2-011016,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394023.0,NORMALv2,1556393843.0,RES_READY,1556394024.0,0,,10701.0,,1,0,0,,1999d7db-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010829vm-7,pcvm,c220g2-010829,virtnode,2019-04-15 15:21:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361293.0,NORMALv2,1555361215.0,RES_READY,1555361297.0,0,,10701.0,,1,0,0,,13ffba43-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031112vm-4,pcvm,c220g1-031112,virtnode,2019-04-27 14:17:23,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394088.0,NORMALv2,1556393828.0,RES_READY,1556394091.0,0,,10701.0,,1,0,0,,15ba649b-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011016vm-2,pcvm,c220g2-011016,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394026.0,NORMALv2,1556393847.0,RES_READY,1556394029.0,0,,10701.0,,1,0,0,,199e85bb-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011016vm-3,pcvm,c220g2-011016,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394015.0,NORMALv2,1556393860.0,RES_READY,1556394019.0,0,,10701.0,,1,0,0,,19a314a3-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011016vm-4,pcvm,c220g2-011016,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393980.0,NORMALv2,1556393857.0,RES_READY,1556393982.0,0,,10701.0,,1,0,0,,19bb8f4c-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011016vm-5,pcvm,c220g2-011016,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393964.0,NORMALv2,1556393853.0,RES_READY,1556393966.0,0,,10701.0,,1,0,0,,19c0c649-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011016vm-6,pcvm,c220g2-011016,virtnode,2019-04-27 14:17:29,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394051.0,NORMALv2,1556393850.0,RES_READY,1556394055.0,0,,10701.0,,1,0,0,,19c5bd42-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011106vm-1,pcvm,c220g2-011106,virtnode,2019-04-27 14:17:30,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394006.0,NORMALv2,1556393844.0,RES_READY,1556394008.0,0,,10701.0,,1,0,0,,1a0c3fc2-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011106vm-2,pcvm,c220g2-011106,virtnode,2019-04-27 14:17:30,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393983.0,NORMALv2,1556393847.0,RES_READY,1556393987.0,0,,10701.0,,1,0,0,,1a106268-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011307vm-5,pcvm,c220g2-011307,virtnode,2019-04-15 15:21:46,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361082.0,NORMALv2,1555360999.0,RES_READY,1555361085.0,0,,10701.0,,1,0,0,,174680d6-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010824vm-3,pcvm,c220g2-010824,virtnode,2019-04-15 15:21:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360867.0,NORMALv2,1555360764.0,RES_READY,1555360869.0,0,,10701.0,,1,0,0,,131bc6c8-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-031106vm-3,pcvm,c220g1-031106,virtnode,2019-04-15 15:21:37,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361188.0,NORMALv2,1555361095.0,RES_READY,1555361191.0,0,,10701.0,,1,0,0,,126abd01-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011120vm-3,pcvm,c220g2-011120,virtnode,2019-04-05 11:42:46,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1554483196.0,NORMALv2,1554483088.0,RES_READY,1554483197.0,0,,10222.0,,1,0,0,,d72535c8-57c1-11e9-a7c7-cd1cbc1f279c,32768,0
c220g2-011316vm-6,pcvm,c220g2-011316,virtnode,2019-04-15 15:21:47,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361143.0,NORMALv2,1555361063.0,RES_READY,1555361146.0,0,,10701.0,,1,0,0,,17f71479-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011316vm-7,pcvm,c220g2-011316,virtnode,2019-04-15 15:21:47,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361100.0,NORMALv2,1555361006.0,RES_READY,1555361100.0,0,,10701.0,,1,0,0,,17fb94ff-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010832vm-2,pcvm,c220g2-010832,virtnode,2019-04-15 15:21:41,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360854.0,NORMALv2,1555360762.0,RES_READY,1555360859.0,0,,10701.0,,1,0,0,,144fad5b-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-030607vm-4,pcvm,c220g1-030607,virtnode,2019-04-15 15:21:35,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361552.0,NORMALv2,1555361456.0,RES_READY,1555361554.0,0,,10701.0,,1,0,0,,10b89736-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011319vm-4,pcvm,c220g2-011319,virtnode,2019-04-27 14:17:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393963.0,NORMALv2,1556393860.0,RES_READY,1556393966.0,0,,10701.0,,1,0,0,,1f44c9d7-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-030816vm-1,pcvm,c220g1-030816,virtnode,2019-04-12 05:15:01,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555355606.0,NORMALv2,1555064780.0,RES_READY,1555064858.0,1,,10988.0,,1,0,0,,d5429595-5d0b-11e9-a7c7-cd1cbc1f279c,10240,0
c220g2-011307vm-3,pcvm,c220g2-011307,virtnode,2019-04-15 15:21:46,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360864.0,NORMALv2,1555360765.0,RES_READY,1555360864.0,0,,10701.0,,1,0,0,,173dd720-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g1-030607vm-3,pcvm,c220g1-030607,virtnode,2019-04-15 15:21:35,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555361130.0,NORMALv2,1555361032.0,RES_READY,1555361131.0,0,,10701.0,,1,0,0,,10b47260-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010802vm-3,pcvm,c220g2-010802,virtnode,2019-05-05 11:11:54,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557073404.0,NORMALv2,1557073296.0,RES_READY,1557073406.0,0,,10222.0,,1,0,0,,7f9ea650-6f50-11e9-a7c7-cd1cbc1f279c,32768,0
c220g2-011307vm-6,pcvm,c220g2-011307,virtnode,2019-04-15 15:21:46,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360936.0,NORMALv2,1555360814.0,RES_READY,1555360940.0,0,,10701.0,,1,0,0,,174af478-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011002vm-5,pcvm,c220g2-011002,virtnode,2019-04-15 15:21:41,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555360979.0,NORMALv2,1555360856.0,RES_READY,1555360981.0,0,,10701.0,,1,0,0,,14d0c9a6-5fbc-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-011129vm-1,pcvm,c220g2-011129,virtnode,2019-04-27 14:17:35,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394015.0,NORMALv2,1556393842.0,RES_READY,1556394019.0,0,,10701.0,,1,0,0,,1d092260-6921-11e9-a7c7-cd1cbc1f279c,20480,0
pc-c240m4vm0501-5,blockstore,pc-c240m4-r05-01,virtnode,2019-04-24 13:56:56,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556132251.0,PCVM,,RES_READY,1556132430.0,1,,9998.0,,1,0,0,,bb38da64-66c2-11e9-a7c7-cd1cbc1f279c,0,0
c220g2-011122vm-3,pcvm,c220g2-011122,virtnode,2019-04-27 14:17:33,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394197.0,NORMALv2,1556393998.0,RES_READY,1556394199.0,0,,10701.0,,1,0,0,,1c19f412-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010820vm-4,pcvm,c220g2-010820,virtnode,2019-04-27 14:17:26,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393981.0,NORMALv2,1556393858.0,RES_READY,1556393982.0,0,,10701.0,,1,0,0,,1776f0b2-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010820vm-5,pcvm,c220g2-010820,virtnode,2019-04-27 14:17:26,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556393962.0,NORMALv2,1556393854.0,RES_READY,1556393966.0,0,,10701.0,,1,0,0,,177b4121-6921-11e9-a7c7-cd1cbc1f279c,20480,0
c220g2-010820vm-6,pcvm,c220g2-010820,virtnode,2019-04-27 14:17:26,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556394058.0,NORMALv2,1556393852.0,RES_READY,1556394060.0,0,,10701.0,,1,0,0,,177fe892-6921-11e9-a7c7-cd1cbc1f279c,20480,0
